Commit message,Class
Finally added the ability to project new documents into the LSA/LSI documentspace. Lots and lots of other minor fixes and adjustments to make this workand/or debuggable.modified: src/main/java/edu/ucla/sspace/basis/BasisMapping.java Fixed javadoc typomodified: src/main/java/edu/ucla/sspace/common/GenericTermDocumentVectorSpace.java Sped up the token counting with a Counter classmodified: src/main/java/edu/ucla/sspace/common/Similarity.java Added a new version of Spearman s rho that accounts for ties as reported inthe Nonparametric Statistics handbook. However this new version doesn t seemto agree with existing results despite matching the examples in the book...modified: src/main/java/edu/ucla/sspace/common/Statistics.java Added support for getting the mode of a sequencemodified: src/main/java/edu/ucla/sspace/graph/AbstractGraph.java Added support for pre allocating the number of vertices and edges in a graphto avoid having to rehash large graphsmodified: src/main/java/edu/ucla/sspace/graph/ChineseWhispersClustering.java Fixed some bugs (probably?) Pushed primitive shuffle to PrimitiveCollectionsnew file: src/main/java/edu/ucla/sspace/graph/CompactSparseTypedEdgeSet.java Alternate implementation of edge sets that is vertex pivoted instead oftype pivoted. Not sure how to expose this as a configurable paramater yet.modified: src/main/java/edu/ucla/sspace/graph/SparseTypedEdgeSet.java Reworked to be type pivotedmodified: src/main/java/edu/ucla/sspace/graph/SparseUndirectedEdgeSet.java Added support for preallocating space for new edgesmodified: src/main/java/edu/ucla/sspace/graph/SparseUndirectedGraph.java Added support for preallocating space based on the expected size of the graphnew file: src/main/java/edu/ucla/sspace/graph/io/PajekWriter.java Added minimal support for writing in Pajek formatmodified: src/main/java/edu/ucla/sspace/lsa/LatentSemanticAnalysis.java Lots of fun to tweaks to support new document projection Tightened the class constructor to only allow SVD dimensionality reductions since this is LSA proper.modified: src/main/java/edu/ucla/sspace/mains/LSAMain.java Reworked to use the new SingularValueDecomposition interfacemodified: src/main/java/edu/ucla/sspace/mains/PLSAMain.java NOTE: this code is now broken :( We probably need to have a new middleabstract class between GenericTermDocumentSpace and LSA/PLSAmodified: src/main/java/edu/ucla/sspace/matrix/AbstractMatrix.java Added a useful toString() Fixed equals() which was broken but for still unexplained reasons.modified: src/main/java/edu/ucla/sspace/matrix/ArrayMatrix.javamodified: src/main/java/edu/ucla/sspace/matrix/DiagonalMatrix.javamodified: src/main/java/edu/ucla/sspace/matrix/GrowingSparseMatrix.javamodified: src/main/java/edu/ucla/sspace/matrix/RowMaskedMatrix.javamodified: src/main/java/edu/ucla/sspace/matrix/TransposedMatrix.java Now extends AbstractMatrixmodified: src/main/java/edu/ucla/sspace/matrix/BaseTransform.javamodified: src/main/java/edu/ucla/sspace/matrix/CorrelationTransform.javamodified: src/main/java/edu/ucla/sspace/matrix/GlobalTransform.javamodified: src/main/java/edu/ucla/sspace/matrix/LogEntropyTransform.javamodified: src/main/java/edu/ucla/sspace/matrix/LogLikelihoodTransform.javamodified: src/main/java/edu/ucla/sspace/matrix/PointWiseMutualInformationTransform.javamodified: src/main/java/edu/ucla/sspace/matrix/RowMagnitudeTransform.javamodified: src/main/java/edu/ucla/sspace/matrix/TfIdfDocStripedTransform.javamodified: src/main/java/edu/ucla/sspace/matrix/TfIdfTransform.javamodified: src/main/java/edu/ucla/sspace/matrix/Transform.java Now supports applying the transform to new documents (column vectors) thatweren t in the original datamodified: src/main/java/edu/ucla/sspace/matrix/NoTransform.java Now properly supports GlobalTransform so it can be used in LSAmodified: src/main/java/edu/ucla/sspace/matrix/Matrices.java Better error messagemodified: src/main/java/edu/ucla/sspace/matrix/SVD.java Updated to use the new SingularValueDecomposition interfacesmodified: src/main/java/edu/ucla/sspace/matrix/factorization/AbstractSvd.javanew file: src/main/java/edu/ucla/sspace/matrix/factorization/SingularValueDecomposition.javamodified: src/main/java/edu/ucla/sspace/matrix/factorization/SingularValueDecompositionLibC.javamodified: src/main/java/edu/ucla/sspace/matrix/factorization/SingularValueDecompositionLibJ.javamodified: src/main/java/edu/ucla/sspace/matrix/factorization/SingularValueDecompositionMatlab.javamodified: src/main/java/edu/ucla/sspace/matrix/factorization/SingularValueDecompositionOctave.java Added new interface for the SVD which supports returning the U S and Vdecomposed matrixes and not their premultiplied formmodified: src/main/java/edu/ucla/sspace/text/WordIterator.java Removed private protection on the current line so subclass could inspect itmodified: src/main/java/edu/ucla/sspace/tools/IterativeBigramExtractor.java Fixed typo in command line optionsmodified: src/main/java/edu/ucla/sspace/util/KrippendorffsAlpha.java Added support for computing alpha using the Interval level of measuremntmodified: src/main/java/edu/ucla/sspace/util/ObjectCounter.java Fixed bug in min()/max()new file: src/main/java/edu/ucla/sspace/util/Triple.java Yet another tuple objectnew file: src/main/java/edu/ucla/sspace/util/primitive/DoublePair.java Primimite pair to match IntPairmodified: src/main/java/edu/ucla/sspace/util/primitive/IntPair.java Fixed formattingmodified: src/main/java/edu/ucla/sspace/util/primitive/PrimitiveCollections.java Added the ability to shuffle an int[]modified: src/main/java/edu/ucla/sspace/vector/SparseHashDoubleVector.java Now extends AbstractDoubleVectormodified: src/main/java/edu/ucla/sspace/vector/SparseHashIntegerVector.java Fixed performance bug where the magnitude was not cachedmodified: src/test/java/edu/ucla/sspace/common/SimilarityTest.java Added more unit tests for Spearman s rhonew file: src/test/java/edu/ucla/sspace/graph/CompactSparseTypedEdgeSetTests.java New unit testsmodified: src/test/java/edu/ucla/sspace/graph/SparseTypedEdgeSetTests.java More unit testsnew file: src/test/java/edu/ucla/sspace/lsa/LatentSemanticAnalysisTest.java Tested project() based on worked example on websitemodified: src/test/java/edu/ucla/sspace/matrix/ArrayMatrixTests.java Added test for matrix equalitymodified: src/test/java/edu/ucla/sspace/matrix/FileTransformUtil.java Added test for new transform behaviormodified: src/test/java/edu/ucla/sspace/matrix/RowMaskedMatrixTest.java Added weird debug to try to figure out what was going with ArrayMatrix.equal()new file: src/test/java/edu/ucla/sspace/util/KrippendorffsAlphaTest.java Added unit tests for some of Alpha s possible computationsmodified: src/test/java/edu/ucla/sspace/util/ObjectCounterTest.java Verified min()/max()new file: src/test/java/edu/ucla/sspace/vector/AbstractDoubleVectorTest.java Added test for equals(),extract
Extracts duplicated error response creation,extract
Added test in functional tests for using a single stage group Now uses unique UUIDs as IDs to avoid tests interfering Extracted classes LinearPipelineBuilder and StageBuilder,extract
Refactor topological test sort to extract graph and results,extract
Rework a bit connection pools internals based on feedback: waiter aren t be added to the waiters list when there is no waiter extract the connection acquisition from checkPending() and use it in getConnection remove the all Set<Holder> and use the weight instead set a removed boolean on Holder to tolerate incorrect usage of ConnectionListener removed the validity check on the connection in favor of a pool eviction calling HttpConnection goAway(code) uses the last known stream instead of max int value,extract
Extracting system ClassLoader inits to PreClassLoaderInitiator plugins.  44,extract
Refactor ThreadLocalCleanUp and extract WarningThreadLocalCleanUp subclass.  44,extract
Extract different parts of the statements,extract
Extract step 5.4 to a new function to make it possible to unit test,extract
35 Extracting Mapping instantitation from visitor class,extract
Extracting loadClass to allow overriding,extract
Adding the LinkIndexUpdator which updates the LinkIndex (previously called LinkManager) in response to repository events. The RecordLinkExtractor now extracts links from link fields (still todo: blob fields).This still needs testcases but I stumbled upon some small but blocking issues with the repository.Secondary changes: adding queue mock package containing classes to fake queue operation (used by both indexer & linkmgmt tests) adding repo util for utility classes which are useful for multiple modules and are repository related (in contrast with the other util package which is not dependent on the lily repository)Also disabled the indexer in the root pom.xml so that the build runs.git svn id: svn+ssh://dev.outerthought.org/outerthought/lilyproject/projects/lily/trunk@3996 b80d95f8 e103 0410 bd55 e03a9dc29394,extract
import tool: allow inline field declarationsExtend the json import format to allow declaring field types embedded in record types. Thus it is no longer to require to declare field types up front in the fieldTypes section.An inline field type declaration is recognized by the prescence of the valueType attribute. Record type import now happens in two passes: first inline field type declarations are extracted (and checked for conflicts between record types) and imported and then the record types themselves are imported.,extract
Fixed up headersMoved some bits to internalReduced log codeExtracted ReplayPrefixOneCharInputStreamExtraced stty detailsExtracted shutdown hook details,extract
Extract Show and Hide view WaveTypes,extract
Extracted particle creation from initRandomParticles tocreateRandomParticles. Now force independent. Needed for clean prepare()call.,extract
Releasing core Ivory on github; extracted from private svn repo,extract
Revised code for bitext extraction. We now process each sentence separately to balance load among mappers equally. also other fixes her and there.,extract
bitext extraction code: changed word trans ratio calculation (do for each token in sentence instead of terms in vector) other minor changes/fixes,extract
updated docs untested changes to bitext extraction pipeline,extract
extracted validation exception refactored protected resource registration endpoint to use this format,extract
synthesis subtree extraction first pass,extract
major rule datatype overhaulI completely rewrote the internals of rule to make it easier to use withChris Dyer s dotted item extraction scheme. Also we should have someidea after profiling but I think that it should take up less space withthe rewrite. Also it s a hell of a lot easier to understand.Also changed the feature functions to reflect this since they look atrule internals. Also made a first attempt at writing the extractionlogic.,extract
reverse support in SAMT extraction,extract
extract time from recording reader without need for it to be a variable,extract
Continued refactoring (extracted PlotConfiguration interface),extract
Extract trigger conversion to separate class.,extract
text and metadata extraction,extract
Checkpoint: more work on the new Argument File index. File changes arenow tracked unprocessed regions are collected and some aspects of theIndex are implement (eg extracting a file from the containing root file),extract
Updates to support caching around extraction of sub files from rootfiles,extract
Fix PAXWICKET 400Refactored HttpTracker to a syncronized model based on the extractedServletDescriptor unified exceptionhandling and extractednormalizeMountpoint function from GenericContext and HttpTracker.,extract
Extract common code,extract
Merged and simplified attribute extraction from class definition,extract
Extract test tomcat setup to TomcatBuilder.,extract
Refactor ODT textStyling to extract a pluggable interface for Styles generation,extract
Abhishek Dev |  274  275 | moving audio File strings to seperate class; extracting out node construction to builder,extract
BalajiN |  0 | Refactoring IVR Module. Extracting out units,extract
extract code to additional function,extract
improve population extraction connection extraction draft refactor clean up,extract
remove unneeded classes some refactor improve population extraction add download for neuroml add domain type some more work on summary2,extract
Simplify extraction of proposals by including  isBasedOnInput  property of proposal sets as input for priority level,extract
Refactored and extracted open type converter in an own class.,extract
Add a J4pResponseExtractor for hooking into Java client deserialization.Fixes  173,extract
Refactor EdgeExtractor and also take inEdges in account,extract
Extracted CharSequenceBuffer interface from CharSequenceList. Allow TagProcessor to be passsed a custom CharSequenceBuffer when pushing a new buffer.,extract
extracting the AMF reader from the writer. Providing a jackson JSON provider.git svn id: https://svn.codehaus.org/enunciate/trunk/enunciate@623 c2b6a248 b21b 0410 9d80 82131e002806,extract
minor updates to extract spring cxf into their own plugingit svn id: https://svn.codehaus.org/enunciate/trunk/enunciate@747 c2b6a248 b21b 0410 9d80 82131e002806,extract
extracting handling logic for unknown provider/resources classes,extract
Removed some statistics that were only used in test code.Replaced them by simple visitors that only extractthe stored value from the raw data tree.Adapted the tests.,extract
Removed CCD testing extracted TransitiveParentCount testing and thus reduced the test to the addition and removal of ClassDescriptors.,extract
A few more test cases for extractCHildGoal,extract
Extract Sibling Goal tests in the client side to the rest services,extract
merge and extract of tasks in the task model,extract
refactor cluster manager code to extract common code,extract
Support for retention time calibration call of MprcExtractRaw.,extract
Task  38: Started to extract and improve interpolation of features fromModuleInterpolator,extract
More tests and extracted ProductGenerator from SiteProjectGenerator,extract
Fix extraction of parameter description from javadoc comments (should be based on parameter name not annotation value),extract
Refactoring extracted some common code.,extract
Extract minimizer interface and rewrite everything that used fmincghardcoded to the interface,extract
Generified extraction of current views filtered by type.,extract
Generified extraction of a view at a certain index.,extract
remove Compartment from Activity move executors for DI tools (dctool more to come) to new package andrestructure: extract base executor class move differences between NWversions into templates instead of classes...,extract
add optional parameter `source` to Get Table Cell Value KeywordWhen source is set to  model  text extractor won t try to get text from cell s component firsts and will get it directly from table model. When source is set to  auto  (default) old strategy is used i.e. extractor will first try to extract text from cell s component and then if this fails it will get it from table model.,extract
refactoring. extract tail builder classes and introduceAbstractTailDoubleArray class.,extract
merged nperrier s addition of extracting cover art from id3 tags when indexing collection (fixes  89),extract
Extracted parameter  directoryNameBase,extract
extract XSLT logic into something reusable,extract
ChildrenNumberComparator extracted from DomDifferenceEngine.,extract
Added support for file selectors to the UnArchiver. Thisallows to restrict the extracted files.PR: PLXCOMP 58,extract
Rework of the actual archive creation in order to avoid multiple iterations over or random access to the resource collection. (Performance gain for extracting tar archives.)PR: PLXCOMP 88,extract
Added support for extracting JSON objects and arrays from request bodies via helpers,extract
pinbit machinery extracted to separate class Transition.Executor now is a property and not a constructor parameter.,extract
refactored search result extraction code and added easy accessor for highlights in search hits resolves  63,extract
Extract  _version  field from JSON responseExtract the  _version  from Elasticsearch JSON response whenusing getSourceAsObject() / getSourceAsObjectList().Try to apply the value to a @JestVersion annotated field in thesource object.,extract
